,value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
14368,260000,58,72,18,60,44,57,30,49,1,1,ST
14369,280000,58,72,20,50,56,59,51,58,2,1,CM
14370,250000,58,72,19,31,44,52,55,52,1,1,RB
14371,260000,58,72,19,25,38,34,56,66,1,1,CB
14372,250000,58,72,19,26,48,62,53,47,1,1,LB
14373,280000,58,72,19,57,37,51,21,62,1,1,ST
14374,250000,58,72,18,29,32,37,59,63,1,1,CB
14375,260000,58,72,20,37,47,50,57,58,2,1,CB
14376,260000,58,72,20,26,48,54,56,66,1,1,CB
14377,280000,58,72,20,51,56,59,49,60,1,1,CM
14378,280000,58,72,20,54,41,60,22,58,2,1,ST
14379,260000,58,72,19,28,36,40,57,68,2,1,CB
14380,270000,58,72,19,49,56,62,27,48,3,1,CAM
14381,270000,58,72,19,52,60,63,33,49,2,1,CAM
14382,280000,58,72,19,55,47,62,23,50,1,1,ST
14383,250000,58,72,18,31,40,46,57,65,1,1,CB
14384,260000,58,72,20,28,48,55,56,65,1,1,CDM
14385,260000,58,72,19,48,55,57,55,59,1,1,CDM
14386,250000,58,71,20,43,54,59,48,54,3,1,LM
14387,230000,58,71,22,35,49,50,57,68,3,1,CDM
14388,230000,58,71,21,26,40,59,58,55,2,1,RB
14389,230000,58,71,21,44,54,57,57,54,2,1,CDM
14390,250000,58,71,20,53,47,59,28,58,1,1,RM
14391,250000,58,71,20,55,43,61,20,46,1,1,ST
14392,250000,58,71,20,50,53,59,51,53,2,1,RW
14393,230000,58,71,18,55,59,60,48,54,2,1,CM
14394,230000,58,71,20,24,33,43,56,67,1,1,CB
14395,220000,58,71,19,35,50,60,53,60,1,1,LB
14396,220000,58,71,19,26,35,39,56,71,1,1,CB
14397,230000,58,71,20,30,38,43,59,59,1,1,CB
14398,240000,58,71,20,43,57,61,53,46,1,1,CM
14399,220000,58,71,19,32,44,53,56,68,2,1,CB
14400,250000,58,71,20,55,51,59,17,50,2,1,RM
14401,240000,58,71,19,47,56,56,36,42,1,1,LM
14402,220000,58,71,19,39,51,59,57,62,2,1,CDM
14403,230000,58,71,20,42,49,59,56,62,3,1,CDM
14404,250000,58,71,20,48,52,63,38,58,3,1,CAM
14405,250000,58,71,20,56,42,57,17,54,1,1,ST
14406,220000,58,71,19,45,50,59,57,56,1,1,CDM
14407,220000,58,71,19,31,37,54,62,68,2,1,LB
14408,220000,58,71,19,47,54,50,56,68,2,1,CDM
14409,230000,58,71,20,30,51,46,59,56,2,1,LB
14410,230000,58,71,18,52,56,63,34,40,1,1,CAM
14411,220000,58,71,19,32,37,57,58,57,2,1,RB
14412,210000,58,70,21,32,52,62,51,51,1,1,RWB
14413,210000,58,70,21,40,53,59,53,57,1,1,RB
14414,210000,58,70,21,40,55,56,56,61,2,1,CB
14415,230000,58,70,21,51,53,61,33,42,2,1,RM
14416,220000,58,70,19,53,54,59,46,60,2,1,CAM
14417,210000,58,70,20,33,38,40,59,60,1,1,CB
14418,210000,58,70,19,27,40,56,58,73,1,1,CDM
14419,230000,58,70,21,43,62,61,46,48,1,1,CAM
14420,230000,58,70,20,36,56,61,56,50,2,1,CM
14421,200000,58,70,19,26,39,55,54,60,1,1,LB
14422,220000,58,70,19,38,56,60,49,55,3,1,CM
14423,200000,58,70,19,31,47,58,55,58,1,1,LB
14424,220000,58,70,19,53,54,59,33,55,3,1,CAM
14425,210000,58,70,20,39,51,63,54,53,2,1,LB
14426,210000,58,70,18,41,56,62,47,48,2,1,CM
14427,190000,58,70,18,29,37,36,59,58,1,1,CB
14428,210000,58,70,21,29,36,39,58,66,1,1,CB
14429,210000,58,70,20,46,59,59,55,58,3,1,CDM
14430,220000,58,69,22,59,43,56,20,59,1,1,ST
14431,200000,58,69,23,26,39,47,57,64,1,1,CB
14432,220000,58,69,22,42,55,60,32,57,1,1,CAM
14433,220000,58,69,22,41,50,63,31,50,1,1,RM
14434,200000,58,69,22,27,31,32,59,62,1,1,CB
14435,220000,58,69,21,53,47,58,29,59,1,1,ST
14436,200000,58,69,20,26,32,39,60,63,1,1,CB
14437,200000,58,69,21,35,53,58,56,64,3,1,CDM
14438,210000,58,69,22,57,50,60,55,68,2,1,CM
14439,210000,58,69,22,40,54,58,54,56,2,1,CM
14440,200000,58,69,20,34,52,49,55,62,1,1,CB
14441,200000,58,69,21,39,50,54,54,64,1,1,CB
14442,210000,58,69,22,45,56,61,57,57,1,1,CM
14443,210000,58,69,22,55,58,58,43,55,1,1,CM
14444,200000,58,69,20,38,51,55,53,60,2,1,LB
14445,220000,58,69,21,58,45,61,20,55,3,1,LW
14446,220000,58,69,20,53,39,51,25,67,1,1,ST
14447,220000,58,69,21,54,54,62,25,60,1,1,CAM
14448,220000,58,69,20,57,44,59,23,52,1,1,ST
14449,220000,58,69,21,52,59,63,51,56,1,1,CM
14450,220000,58,69,20,50,53,61,56,63,2,1,CM
14451,210000,58,69,19,48,60,58,44,39,1,1,CAM
14452,200000,58,69,20,29,48,46,57,64,2,1,LB
14453,220000,58,69,21,47,54,55,54,71,1,1,CM
14454,200000,58,69,20,44,52,59,52,58,2,1,LB
14455,220000,58,69,20,46,52,59,28,49,1,1,RM
14456,220000,58,69,21,53,58,64,48,45,2,1,CM
14457,200000,58,69,20,35,40,57,59,56,1,1,RB
14458,220000,58,69,20,63,48,64,28,41,1,1,RW
14459,210000,58,68,22,57,45,62,25,53,2,1,ST
14460,210000,58,68,21,52,51,65,27,46,2,1,RW
14461,200000,58,68,22,52,52,60,45,68,3,1,CAM
14462,210000,58,68,21,52,46,57,29,62,2,1,ST
14463,210000,58,68,22,54,45,60,32,61,3,1,ST
14464,190000,58,68,22,28,30,35,59,61,1,1,CB
14465,180000,58,68,22,27,48,52,55,60,1,1,LB
14466,190000,58,68,20,42,48,55,55,67,1,1,LB
14467,200000,58,68,21,52,56,63,49,52,2,1,CM
14468,210000,58,68,20,49,45,56,26,63,1,1,ST
14469,190000,58,68,21,50,55,58,57,55,2,1,CDM
14470,200000,58,68,20,55,57,54,56,67,2,1,CM
14471,190000,58,68,20,28,43,43,55,67,1,1,CB
14472,210000,58,68,21,52,54,58,52,62,2,1,RM
14473,210000,58,68,21,55,40,56,25,54,1,1,ST
14474,200000,58,68,21,45,57,60,50,57,1,1,CM
14475,210000,58,68,21,57,43,56,21,52,1,1,ST
14476,200000,58,68,21,41,59,66,46,50,2,1,CM
14477,190000,58,68,20,31,51,56,55,50,1,1,RB
14478,200000,58,68,19,53,49,61,24,54,2,1,ST
14479,210000,58,68,20,55,55,60,17,54,1,1,CF
14480,210000,58,68,20,49,54,62,44,58,3,1,LM
14481,190000,58,68,20,32,54,57,53,52,1,1,RB
14482,180000,58,68,19,34,41,57,58,56,1,1,RB
14483,210000,58,68,20,60,41,56,29,58,1,1,ST
14484,210000,58,68,20,50,60,62,45,45,2,1,RM
14485,190000,58,68,20,35,52,58,54,66,1,1,LB
14486,190000,58,68,21,36,53,57,55,50,1,1,LB
14487,180000,58,68,22,27,50,64,53,48,3,1,LB
14488,210000,58,68,20,52,49,61,41,57,1,1,RM
14489,200000,58,68,20,46,56,61,50,53,1,1,CM
14490,190000,58,68,20,57,52,53,56,63,2,1,RB
14491,210000,58,68,20,55,54,60,36,46,1,1,LM
14492,200000,58,68,21,48,54,60,55,60,1,1,CM
14493,210000,58,68,20,52,52,60,29,51,1,1,LM
14494,190000,58,68,18,47,53,64,36,48,2,1,CAM
14495,200000,58,67,23,49,49,63,32,44,2,1,LM
14496,200000,58,67,23,54,55,61,33,48,2,1,LM
14497,200000,58,67,21,56,59,57,56,59,2,1,RM
14498,200000,58,67,22,52,42,55,22,72,1,1,ST
14499,200000,58,67,21,51,59,58,44,67,1,1,CM
14500,200000,58,67,21,56,54,61,31,62,2,1,ST
14501,180000,58,67,23,34,38,39,61,62,2,1,RB
14502,200000,58,67,21,49,55,60,46,66,2,1,CAM
14503,180000,58,67,22,24,36,38,58,58,2,1,CB
14504,200000,58,67,21,40,50,63,45,55,3,1,CAM
14505,180000,58,67,22,39,50,52,54,67,1,1,CB
14506,180000,58,67,22,37,49,51,53,61,1,1,LB
14507,180000,58,67,21,55,54,56,57,61,1,1,CDM
14508,180000,58,67,21,33,47,58,52,60,1,1,RB
14509,180000,58,67,23,34,49,55,56,63,2,1,CDM
14510,200000,58,67,21,57,45,59,18,53,1,1,ST
14511,180000,58,67,23,46,52,57,53,57,2,1,LWB
14512,180000,58,67,22,31,39,38,55,67,1,1,CB
14513,200000,58,67,21,57,47,62,25,46,1,1,ST
14514,200000,58,67,20,52,54,59,32,59,2,1,RW
14515,180000,58,67,23,45,53,56,56,60,1,1,RB
14516,200000,58,67,22,53,55,58,34,47,2,1,RM
14517,200000,58,67,21,44,61,57,45,57,1,1,CM
14518,200000,58,67,20,55,54,60,30,49,1,1,LM
14519,200000,58,67,23,52,55,58,32,51,2,1,CAM
14520,200000,58,67,21,53,51,60,27,43,1,1,RM
14521,200000,58,67,21,50,53,61,24,48,1,1,LM
14522,180000,58,67,22,26,32,30,57,66,1,1,CB
14523,200000,58,67,21,43,52,56,53,66,2,1,CM
14524,180000,58,67,20,43,56,56,52,55,1,1,RB
14525,200000,58,67,23,54,40,52,26,69,1,1,ST
14526,180000,58,67,22,28,47,53,54,68,2,1,CB
14527,180000,58,67,21,24,45,53,55,65,2,1,LB
14528,200000,58,67,22,51,53,60,37,54,2,1,LM
14529,180000,58,67,22,29,51,53,54,53,2,1,RB
14530,200000,58,67,22,56,41,52,27,72,1,1,ST
14531,200000,58,67,21,58,48,61,27,61,2,1,RW
14532,180000,58,67,20,32,40,54,60,53,2,1,LB
14533,200000,58,67,22,58,40,52,19,70,1,1,ST
14534,190000,58,66,23,57,40,54,32,59,2,1,ST
14535,170000,58,66,23,31,55,58,53,60,2,1,LB
14536,170000,58,66,23,26,37,39,58,60,1,1,CB
14537,170000,58,66,22,34,52,56,57,61,2,1,LB
14538,180000,58,66,22,55,57,63,44,48,3,1,CM
14539,190000,58,66,21,49,54,62,53,54,2,1,LW
14540,170000,58,66,21,25,38,33,56,67,1,1,CB
14541,190000,58,66,23,46,48,68,22,37,2,1,LM
14542,190000,58,66,23,54,48,58,26,65,1,1,ST
14543,190000,58,66,22,61,45,56,24,43,1,1,ST
14544,170000,58,66,21,43,53,54,58,58,1,1,CDM
14545,170000,58,66,23,28,39,29,56,64,1,1,CB
14546,170000,58,66,24,32,44,42,58,61,2,1,CB
14547,190000,58,66,21,56,45,61,26,48,1,1,ST
14548,190000,58,66,20,44,52,58,55,45,2,1,CM
14549,170000,58,66,23,24,35,37,55,77,1,1,CB
14550,190000,58,66,22,43,56,61,51,59,1,1,CAM
14551,170000,58,66,21,30,44,54,54,61,1,1,RB
14552,170000,58,66,22,35,52,58,54,58,1,1,CDM
14553,190000,58,66,22,40,56,59,36,63,1,1,CAM
14554,170000,58,66,22,27,37,40,60,61,1,1,CB
14555,190000,58,66,20,44,57,57,49,54,1,1,CM
14556,190000,58,66,21,44,55,60,51,58,1,1,CM
14557,170000,58,66,22,32,48,54,55,61,2,1,CB
14558,190000,58,66,22,55,45,52,25,62,1,1,ST
14559,190000,58,66,21,43,52,59,33,44,2,1,LM
14560,160000,58,65,24,50,54,61,54,62,2,1,LB
14561,160000,58,65,25,30,30,38,60,56,1,1,CB
14562,160000,58,65,23,28,41,37,57,57,1,1,CB
14563,180000,58,65,23,51,56,60,52,62,2,1,CM
14564,180000,58,65,24,51,59,58,53,63,2,1,CM
14565,160000,58,65,24,27,48,49,55,62,1,1,RB
14566,160000,58,65,23,33,48,44,59,65,2,1,LB
14567,180000,58,65,22,56,48,62,30,60,2,1,ST
14568,160000,58,65,22,51,53,61,52,55,2,1,RWB
14569,160000,58,65,24,39,53,57,53,60,1,1,LB
14570,180000,58,65,24,56,38,54,21,57,1,1,ST
14571,160000,58,65,22,36,51,53,55,64,1,1,CDM
14572,160000,58,65,21,31,35,41,59,58,1,1,CB
14573,160000,58,65,20,31,45,51,58,57,1,1,RB
14574,180000,58,65,22,38,55,57,56,56,3,1,LM
14575,160000,58,65,22,38,47,55,56,56,2,1,LB
14576,180000,58,65,24,57,44,55,23,61,1,1,ST
14577,180000,58,65,22,51,58,64,39,45,1,1,CAM
14578,180000,58,65,21,51,55,61,30,44,1,1,RM
14579,160000,58,65,22,29,40,43,57,62,1,1,CB
14580,180000,58,65,23,57,41,53,17,61,1,1,ST
14581,180000,58,64,23,56,46,59,22,53,3,1,ST
14582,150000,58,64,23,32,44,57,57,64,1,1,LB
14583,150000,58,64,22,31,46,52,57,63,2,1,RB
14584,170000,58,64,21,52,56,66,42,51,1,1,CM
14585,150000,58,64,23,34,48,58,53,59,3,1,LB
14586,180000,58,64,21,56,50,58,42,63,1,1,LM
14587,180000,58,64,24,59,48,56,23,54,1,1,ST
14588,170000,58,64,23,55,53,59,35,57,1,1,RW
14589,150000,58,64,22,41,47,56,56,65,2,1,RB
14590,180000,58,64,23,58,45,58,31,62,1,1,ST
14591,170000,58,64,23,44,54,61,30,39,1,1,LM
14592,160000,58,64,22,25,41,32,55,68,1,1,CB
14593,160000,58,64,24,36,55,55,55,66,1,1,CDM
14594,160000,58,64,23,27,29,38,57,66,1,1,CB
14595,180000,58,64,21,56,45,56,29,59,2,1,ST
14596,180000,58,64,24,54,53,62,25,50,1,1,ST
14597,180000,58,64,23,59,45,60,26,55,2,1,ST
14598,160000,58,64,23,23,35,32,58,69,1,1,CB
14599,180000,58,64,20,61,56,59,31,60,2,1,LW
14600,170000,58,64,24,55,47,61,24,50,1,1,RM
14601,170000,58,63,25,51,56,55,53,67,2,1,CM
14602,170000,58,63,24,52,50,62,42,61,1,1,CAM
14603,170000,58,63,24,45,56,56,56,71,2,1,CM
14604,170000,58,63,23,55,46,54,20,64,1,1,ST
14605,170000,58,63,24,56,50,60,38,61,3,1,CAM
14606,170000,58,63,24,58,35,58,25,65,1,1,ST
14607,150000,58,63,23,29,47,54,54,67,1,1,CB
14608,170000,58,63,24,53,43,65,32,50,1,1,LW
14609,150000,58,63,24,39,50,57,56,52,1,1,RB
14610,170000,58,63,23,43,54,64,39,39,3,1,RM
14611,170000,58,63,23,59,39,51,25,64,1,1,ST
14612,150000,58,63,24,34,39,57,60,54,2,1,RB
14613,170000,58,62,25,54,43,58,27,61,3,1,ST
14614,170000,58,62,24,50,53,59,35,56,3,1,RM
14615,160000,58,62,25,47,55,62,38,49,2,1,CAM
14616,140000,58,62,25,28,46,52,58,66,2,1,LB
14617,150000,58,62,25,48,56,66,52,53,2,1,CDM
14618,150000,58,62,21,29,47,54,55,54,1,1,LB
14619,150000,58,62,24,37,49,58,52,59,3,1,RB
14620,170000,58,62,24,46,53,58,27,49,1,1,RM
14621,150000,58,62,25,30,35,35,60,58,1,1,CB
14622,140000,58,61,25,41,56,59,53,55,2,1,CDM
14623,140000,58,61,25,38,52,53,55,60,2,1,LB
14624,160000,58,61,26,46,57,63,55,49,1,1,CM
14625,160000,58,61,25,45,59,58,29,51,1,1,LM
14626,140000,58,61,26,35,55,55,53,60,2,1,LB
14627,140000,58,61,26,36,52,53,56,70,1,1,CDM
14628,140000,58,61,22,33,47,58,57,69,1,1,RB
14629,160000,58,61,26,56,41,54,24,60,2,1,ST
14630,160000,58,61,25,56,46,59,26,56,2,1,LM
14631,160000,58,61,25,57,37,54,23,68,1,1,ST
14632,140000,58,61,26,48,45,56,56,64,1,1,LB
14633,160000,58,61,25,43,53,53,59,62,1,1,CM
14634,160000,58,61,24,50,53,59,23,52,1,1,LM
14635,0,58,61,26,53,57,60,48,50,1,1,CAM
14636,140000,58,60,26,34,55,59,54,61,2,1,CDM
14637,150000,58,59,27,40,58,59,36,38,1,1,CAM
14638,150000,58,59,27,54,52,62,38,55,2,1,CAM
14639,130000,58,59,28,44,57,54,55,52,2,1,CDM
14640,150000,58,59,26,56,52,61,25,65,1,1,LM
14641,150000,58,59,26,48,55,60,38,48,2,1,LW
14642,150000,58,59,26,56,50,57,26,64,2,1,ST
14643,120000,58,59,28,23,34,37,57,74,1,1,CB
14644,120000,58,59,28,33,38,38,56,69,1,1,CB
14645,150000,58,59,25,52,53,60,41,55,1,1,RW
14646,0,58,58,40,63,56,63,43,74,2,1,LM
14647,40000,58,58,34,51,56,57,59,67,2,1,RB
14648,60000,58,58,33,36,34,35,56,71,1,1,CB
14649,60000,58,58,33,49,50,57,57,65,1,1,RB
14650,50000,58,58,34,36,53,53,59,60,1,1,CDM
14651,80000,58,58,33,58,56,58,53,65,3,1,LM
14652,50000,58,58,37,55,66,65,37,51,3,1,CF
14653,140000,58,58,26,57,53,58,32,55,1,1,RM
14654,110000,58,58,27,41,53,54,51,66,1,1,LB
14655,110000,58,58,27,37,54,50,58,69,2,1,RB
14656,110000,58,58,27,54,57,60,50,52,2,1,RB
14657,100000,58,58,30,32,50,60,52,61,1,1,RB
14658,100000,58,58,29,44,51,56,54,57,1,1,LB
14659,110000,58,58,28,26,38,41,56,65,1,1,CB
14660,120000,58,58,29,36,57,65,55,64,1,1,CM
14661,140000,58,58,26,61,50,60,27,69,2,1,LM
14662,100000,58,58,29,51,55,59,55,63,1,1,RB
14663,130000,58,58,27,46,49,63,53,72,3,1,LM
14664,30000,58,58,36,24,24,39,57,71,1,1,CB
14665,130000,58,58,27,40,59,62,46,52,1,1,CM
14666,100000,58,58,30,23,42,53,60,62,1,1,RB
14667,90000,58,58,31,23,30,35,57,68,2,1,CB
14668,100000,58,58,30,43,52,55,56,63,2,1,CDM
14669,90000,58,58,31,27,47,57,58,48,1,1,LWB
14670,130000,58,58,28,41,55,54,52,58,2,1,CM
14671,70000,58,58,33,45,55,56,48,58,1,1,CM
14672,110000,58,58,28,25,44,59,54,62,1,1,LB
14673,130000,58,58,29,54,43,59,25,59,1,1,ST
14674,120000,58,58,29,52,57,56,45,68,1,1,RM
14675,120000,58,58,29,53,53,58,30,51,2,1,RM
14676,0,58,58,33,52,53,60,54,59,2,1,LM
14677,0,58,58,33,30,49,57,54,71,1,1,LB
14678,0,58,58,28,47,57,55,59,68,1,1,CM
14679,130000,58,58,27,48,53,60,37,51,1,1,LM
14680,230000,57,80,17,48,53,59,34,54,1,1,CAM
14681,230000,57,79,17,52,42,66,16,56,2,1,ST
14682,210000,57,79,17,26,34,37,57,66,1,1,CB
14683,230000,57,78,17,56,50,57,24,49,1,1,ST
14684,200000,57,77,18,27,40,53,54,55,1,1,RB
14685,220000,57,77,18,59,42,49,20,49,1,1,ST
14686,210000,57,77,17,45,50,59,30,45,1,1,RW
14687,200000,57,77,17,49,56,56,46,50,1,1,CM
14688,200000,57,77,18,28,43,41,57,59,1,1,CB
14689,190000,57,77,17,37,43,55,57,53,1,1,LB
14690,220000,57,76,19,49,53,60,51,59,1,1,CM
14691,210000,57,76,19,30,37,40,56,61,1,1,CB
14692,200000,57,76,18,38,46,49,54,67,2,1,CB
14693,200000,57,76,18,29,39,46,55,63,1,1,CB
14694,220000,57,76,19,48,53,62,47,57,1,1,CM
14695,230000,57,75,20,55,49,63,30,47,3,1,RM
14696,200000,57,75,17,46,53,62,50,60,1,1,CM
14697,220000,57,75,19,46,57,57,40,44,2,1,CAM
14698,210000,57,75,18,41,53,61,47,57,1,1,CM
14699,200000,57,75,17,41,53,61,49,58,1,1,CM
14700,210000,57,75,19,24,34,39,57,61,2,1,CB
14701,190000,57,75,17,30,49,53,55,63,2,1,LB
14702,190000,57,75,17,34,41,56,54,57,1,1,LB
14703,210000,57,75,18,50,49,58,43,45,2,1,CAM
14704,220000,57,75,19,54,38,52,19,61,1,1,ST
14705,220000,57,75,19,58,44,52,18,54,1,1,ST
14706,210000,57,75,19,24,53,38,56,59,3,1,CB
14707,200000,57,75,18,29,38,35,55,65,2,1,CB
14708,230000,57,74,20,50,52,61,47,63,1,1,CM
14709,230000,57,74,20,55,55,59,46,52,3,1,CM
14710,220000,57,74,19,54,50,60,28,49,2,1,ST
14711,230000,57,74,20,50,50,65,27,40,2,1,LM
14712,210000,57,74,20,25,38,54,59,64,2,1,RB
14713,230000,57,74,20,40,50,58,34,43,1,1,RM
14714,200000,57,74,18,30,34,41,56,62,1,1,CB
14715,210000,57,74,19,25,46,56,55,57,1,1,LB
14716,210000,57,74,18,51,55,60,49,57,1,1,CM
14717,210000,57,74,20,34,48,58,52,58,1,1,LB
14718,190000,57,74,17,49,52,59,52,59,1,1,LB
14719,210000,57,74,17,55,44,56,27,53,1,1,ST
14720,220000,57,73,19,55,40,57,27,53,1,1,ST
14721,230000,57,73,20,54,44,55,23,66,2,1,ST
14722,210000,57,73,19,44,54,58,51,67,2,1,CB
14723,220000,57,73,19,49,54,59,42,50,2,1,LW
14724,190000,57,73,17,40,50,61,54,48,2,1,CDM
14725,210000,57,73,19,45,56,54,52,59,1,1,CDM
14726,210000,57,72,19,37,45,53,54,63,1,1,CB
14727,230000,57,72,21,48,46,63,24,34,2,1,RM
14728,230000,57,72,20,48,58,60,48,51,2,1,CM
14729,230000,57,72,20,50,55,60,41,50,1,1,CM
14730,210000,57,72,18,43,54,56,53,60,1,1,CM
14731,210000,57,72,21,26,31,32,58,63,1,1,CB
14732,230000,57,72,20,48,58,61,33,52,1,1,RM
14733,200000,57,72,18,37,50,57,57,52,1,1,CDM
14734,220000,57,72,19,52,54,59,32,49,1,1,LM
14735,220000,57,72,19,54,52,60,29,42,1,1,LM
14736,210000,57,72,20,25,31,31,56,65,1,1,CB
14737,230000,57,72,20,57,51,57,30,68,2,1,ST
14738,210000,57,72,19,38,52,57,55,60,1,1,CDM
14739,220000,57,72,19,41,54,62,45,60,2,1,CM
14740,210000,57,72,19,31,39,42,57,61,1,1,CB
14741,210000,57,72,18,43,56,57,47,56,1,1,CM
14742,220000,57,72,19,52,53,60,37,49,1,1,CAM
14743,210000,57,72,19,32,33,35,59,55,2,1,CB
14744,220000,57,72,19,48,56,56,51,56,1,1,CM
14745,220000,57,72,19,61,46,53,23,41,1,1,ST
14746,210000,57,72,19,33,46,51,53,58,1,1,LB
14747,230000,57,71,20,43,55,59,53,63,2,1,CM
14748,230000,57,71,21,53,38,57,24,59,1,1,ST
14749,210000,57,71,19,36,44,60,55,57,2,1,LB
14750,230000,57,71,20,60,50,66,30,48,2,1,RM
14751,210000,57,71,20,19,36,44,55,63,1,1,CB
14752,230000,57,71,20,45,54,58,50,66,1,1,CM
14753,230000,57,71,21,45,51,60,43,43,1,1,LM
14754,220000,57,71,19,56,46,57,20,42,1,1,ST
14755,230000,57,71,21,56,41,51,27,56,1,1,ST
14756,210000,57,71,20,25,35,36,57,58,1,1,CB
14757,210000,57,71,19,44,59,58,51,53,1,1,CDM
14758,230000,57,71,20,47,52,61,53,56,1,1,CM
14759,230000,57,71,20,55,47,50,22,50,2,1,ST
14760,210000,57,71,20,37,47,58,52,60,2,1,LWB
14761,230000,57,71,20,49,55,59,52,52,1,1,CM
14762,210000,57,71,19,31,43,45,54,62,1,1,CB
14763,210000,57,71,19,31,45,55,52,57,2,1,LB
14764,210000,57,71,18,54,53,57,28,53,3,1,RW
14765,210000,57,71,20,40,55,58,55,55,1,1,CDM
14766,230000,57,71,20,56,41,55,21,55,1,1,ST
14767,230000,57,71,20,50,53,54,38,50,1,1,CAM
14768,190000,57,70,21,39,40,43,54,67,2,1,CB
14769,180000,57,70,20,35,51,51,55,63,2,1,LB
14770,200000,57,70,21,42,56,59,47,57,1,1,CM
14771,190000,57,70,20,21,39,49,54,64,1,1,CB
14772,200000,57,70,19,46,53,66,38,48,1,1,CF
14773,200000,57,70,21,47,45,63,26,50,2,1,LW
14774,200000,57,70,20,57,48,60,26,46,2,1,CAM
14775,200000,57,70,20,58,43,50,25,65,1,1,ST
14776,200000,57,70,21,43,51,60,41,54,1,1,LM
14777,200000,57,70,20,50,51,65,28,38,2,1,CAM
14778,180000,57,70,20,33,40,56,57,58,1,1,RB
14779,200000,57,70,20,43,54,58,57,61,1,1,CM
14780,190000,57,70,18,57,48,56,28,55,1,1,ST
14781,180000,57,70,19,34,46,49,56,61,2,1,CB
14782,190000,57,70,19,43,54,59,54,57,1,1,CM
14783,180000,57,70,22,29,40,44,54,69,1,1,CB
14784,190000,57,70,19,48,52,65,34,44,1,1,CAM
14785,190000,57,70,21,46,49,47,56,56,2,1,CB
14786,180000,57,70,19,27,34,46,55,67,1,1,CB
14787,180000,57,70,19,24,48,53,49,57,1,1,LB
14788,190000,57,70,18,51,52,60,29,37,2,1,LW
14789,200000,57,70,19,56,44,53,22,65,1,1,ST
14790,170000,57,69,20,35,48,54,56,59,3,1,CDM
14791,170000,57,69,20,30,45,50,57,64,2,1,RB
14792,190000,57,69,20,42,56,58,50,58,1,1,CAM
14793,180000,57,69,21,50,53,58,53,66,1,1,CM
14794,170000,57,69,20,28,43,53,55,62,2,1,RB
14795,160000,57,69,19,38,51,55,55,55,1,1,LB
14796,190000,57,69,20,55,38,60,18,59,1,1,ST
14797,190000,57,69,20,42,50,60,44,57,2,1,RM
14798,180000,57,69,21,41,54,56,54,53,1,1,CM
14799,190000,57,69,21,49,48,62,27,47,1,1,CAM
14800,190000,57,69,21,55,42,54,27,55,1,1,ST
14801,190000,57,69,21,56,46,62,18,47,2,1,ST
14802,190000,57,69,21,53,42,55,25,52,1,1,ST
14803,160000,57,69,19,36,44,51,53,65,2,1,RB
14804,170000,57,69,20,28,32,36,57,61,1,1,CB
14805,190000,57,69,20,39,52,58,38,58,2,1,RM
14806,180000,57,69,19,49,54,59,31,53,2,1,CAM
14807,180000,57,69,20,35,55,58,55,54,2,1,CM
14808,180000,57,69,19,44,50,61,26,49,2,1,LM
14809,190000,57,69,21,44,58,57,36,51,1,1,CAM
14810,180000,57,69,19,41,54,54,52,50,1,1,CM
14811,160000,57,69,19,31,39,55,56,50,1,1,RB
14812,160000,57,68,22,24,34,30,57,64,1,1,CB
14813,160000,57,68,21,26,38,39,55,65,2,1,CB
14814,160000,57,68,22,25,37,39,54,65,2,1,CB
14815,180000,57,68,21,47,50,57,45,43,2,1,RM
14816,180000,57,68,20,49,57,62,35,42,2,1,CM
14817,160000,57,68,21,26,41,40,55,60,1,1,CB
14818,160000,57,68,20,35,42,52,56,65,2,1,RB
14819,160000,57,68,21,29,47,57,52,60,1,1,LB
14820,160000,57,68,20,42,52,62,49,61,2,1,RB
14821,160000,57,68,20,25,26,32,58,60,1,1,CB
14822,160000,57,68,20,26,37,50,58,62,2,1,LB
14823,160000,57,68,21,29,42,57,54,52,2,1,LWB
14824,160000,57,68,20,24,37,45,58,57,1,1,CB
14825,170000,57,68,21,40,47,49,55,63,1,1,CDM
14826,180000,57,68,22,58,49,60,25,63,1,1,RW
14827,180000,57,68,20,48,57,64,46,39,2,1,CM
14828,160000,57,68,20,29,43,53,55,60,3,1,LB
14829,170000,57,68,20,42,49,54,51,70,1,1,CDM
14830,170000,57,67,22,60,46,57,19,40,1,1,ST
14831,150000,57,67,22,33,45,53,55,67,3,1,RWB
14832,150000,57,67,22,34,50,57,53,47,2,1,LB
14833,170000,57,67,21,48,52,58,35,59,1,1,LM
14834,150000,57,67,21,26,44,51,57,57,1,1,RB
14835,170000,57,67,21,42,52,57,56,67,2,1,CM
14836,170000,57,67,21,49,54,59,36,56,2,1,CAM
14837,150000,57,67,21,28,36,37,56,67,1,1,CB
14838,170000,57,67,20,55,50,60,24,58,2,1,LW
14839,170000,57,67,21,55,45,58,23,61,2,1,ST
14840,170000,57,67,20,56,44,57,20,55,1,1,ST
14841,170000,57,67,20,47,50,64,27,34,1,1,RM
14842,170000,57,67,20,50,55,58,53,61,2,1,CM
14843,170000,57,67,20,53,40,56,28,58,1,1,ST
14844,160000,57,67,20,34,52,56,51,61,2,1,CDM
14845,170000,57,67,21,41,53,58,46,62,2,1,CM
