value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
140000,56,66,19,58,46,54,22,40,1,1,ST
150000,56,66,20,46,51,57,34,54,1,1,LM
150000,56,66,21,55,52,58,38,49,3,1,ST
130000,56,66,19,36,49,54,56,57,1,1,RB
140000,56,66,20,46,55,57,46,56,2,1,CM
150000,56,66,22,54,49,65,27,46,1,1,LW
150000,56,66,20,51,49,65,20,43,2,1,ST
130000,56,66,20,34,40,58,57,50,1,1,RB
140000,56,66,19,56,50,59,22,63,1,1,CF
130000,56,66,20,28,47,55,52,50,1,1,RB
150000,56,66,20,53,39,44,53,63,1,1,ST
140000,56,66,20,41,54,57,49,54,1,1,CDM
130000,56,66,21,31,31,36,58,56,1,1,CB
130000,56,66,20,46,51,52,51,56,1,1,RWB
130000,56,66,21,32,42,47,51,71,1,1,CB
150000,56,66,22,55,52,57,31,49,1,1,CAM
130000,56,66,19,27,46,33,54,68,2,1,CB
130000,56,66,22,36,45,58,56,56,1,1,LB
140000,56,66,22,40,57,54,48,50,1,1,CM
130000,56,66,20,27,51,58,51,52,1,1,LB
150000,56,66,20,44,60,55,43,46,1,1,CAM
140000,56,66,19,46,53,62,32,39,1,1,CAM
140000,56,65,22,48,53,57,50,67,1,1,CM
140000,56,65,21,39,54,58,50,64,1,1,CM
140000,56,65,22,41,54,57,50,47,2,1,LM
130000,56,65,22,27,47,53,55,59,1,1,RB
140000,56,65,22,43,53,59,53,67,2,1,CM
130000,56,65,22,30,40,38,56,60,1,1,CB
140000,56,65,19,53,40,55,22,67,1,1,ST
140000,56,65,22,47,48,61,39,54,2,1,LM
140000,56,65,22,53,44,53,30,63,1,1,ST
130000,56,65,21,42,46,53,52,61,3,1,CB
130000,56,65,23,42,53,55,49,62,1,1,CDM
130000,56,65,20,54,35,46,52,67,1,1,CB
140000,56,65,22,53,49,55,28,57,1,1,ST
130000,56,65,20,23,43,55,52,58,1,1,LWB
140000,56,65,20,52,48,57,26,46,1,1,LM
140000,56,65,21,55,44,57,19,57,3,1,CAM
140000,56,65,23,49,52,57,35,51,3,1,CAM
140000,56,65,21,42,53,58,45,45,1,1,LM
140000,56,65,21,51,50,60,28,43,1,1,RM
130000,56,65,20,25,30,31,55,65,1,1,CB
130000,56,65,20,35,49,49,53,65,1,1,CDM
130000,56,64,22,47,54,59,45,65,1,1,CM
120000,56,64,23,28,38,54,53,58,2,1,LB
130000,56,64,21,45,55,59,35,46,2,1,LM
130000,56,64,19,54,44,58,21,59,1,1,ST
130000,56,64,22,45,52,59,33,52,1,1,CAM
130000,56,64,20,49,52,58,32,42,1,1,LM
120000,56,64,19,26,41,34,54,63,1,1,CB
120000,56,64,23,52,49,57,51,53,2,1,RB
120000,56,64,22,25,28,30,55,66,1,1,CB
130000,56,64,20,52,54,55,31,52,2,1,LM
120000,56,64,21,33,45,55,52,56,1,1,RB
120000,56,64,21,25,37,49,51,68,1,1,RB
130000,56,64,20,48,51,58,24,51,1,1,LM
120000,56,64,22,35,50,53,52,59,2,1,CB
130000,56,64,21,42,51,58,29,55,1,1,RM
120000,56,64,21,26,29,33,56,67,1,1,CB
130000,56,64,21,44,57,62,39,46,1,1,CM
130000,56,64,22,51,54,60,44,50,2,1,RM
120000,56,64,20,26,42,49,54,55,2,1,RB
130000,56,64,20,43,61,57,46,51,1,1,CAM
120000,56,64,18,42,53,59,57,51,2,1,CM
110000,56,63,24,20,35,35,54,67,1,1,CB
120000,56,63,24,36,54,47,50,66,2,1,CDM
110000,56,63,22,26,30,32,57,64,1,1,CB
120000,56,63,21,29,38,43,53,67,1,1,CB
110000,56,63,24,31,48,53,53,65,3,1,CB
110000,56,63,22,29,47,56,51,62,3,1,RB
130000,56,63,21,50,46,64,26,51,2,1,LW
130000,56,63,24,43,55,58,51,60,1,1,CM
130000,56,63,23,54,37,50,26,51,1,1,ST
120000,56,63,20,24,30,33,55,64,1,1,CB
130000,56,63,22,45,51,58,48,48,1,1,CM
110000,56,63,22,24,35,39,52,65,1,1,CB
120000,56,62,24,45,55,56,54,66,1,1,CM
110000,56,62,24,28,38,50,56,55,2,1,CB
110000,56,62,23,27,35,58,54,58,1,1,RB
110000,56,62,23,36,53,57,54,54,1,1,LB
130000,56,62,20,52,56,56,35,71,2,1,CAM
110000,56,62,25,45,52,55,54,62,2,1,CB
110000,56,62,23,25,34,38,54,67,1,1,CB
120000,56,62,23,52,51,57,51,63,1,1,LW
110000,56,62,24,38,48,53,56,60,1,1,CDM
120000,56,62,23,53,49,59,28,50,1,1,LW
120000,56,62,24,38,54,57,48,56,3,1,CM
110000,56,62,23,38,50,55,50,58,2,1,RB
110000,56,62,23,37,49,56,52,50,2,1,LB
120000,56,62,24,44,56,65,40,39,2,1,CM
120000,56,61,25,54,44,55,26,52,1,1,ST
120000,56,61,24,56,46,59,36,58,3,1,LM
120000,56,61,24,54,44,53,29,54,2,1,ST
120000,56,61,24,41,54,56,48,52,3,1,CM
120000,56,61,22,57,33,57,17,50,1,1,ST
110000,56,61,23,24,29,38,55,62,1,1,CB
120000,56,61,24,53,40,54,19,57,1,1,ST
110000,56,61,24,34,51,53,54,56,1,1,CDM
120000,56,60,24,55,56,59,49,52,3,1,CM
100000,56,60,25,47,52,57,52,62,2,1,LB
100000,56,60,26,22,39,47,55,65,2,1,CB
110000,56,60,23,26,37,33,55,65,1,1,CB
110000,56,59,25,53,57,60,44,60,1,1,CM
100000,56,59,24,30,44,55,52,63,2,1,LB
100000,56,59,24,33,41,57,55,54,1,1,LB
120000,56,59,24,55,34,54,20,74,3,1,ST
100000,56,59,27,35,48,47,57,51,2,1,CB
110000,56,59,25,43,46,55,31,56,1,1,LM
110000,56,59,26,48,51,58,28,42,1,1,CAM
100000,56,59,24,45,56,60,53,49,2,1,RB
110000,56,59,26,44,53,56,30,44,1,1,CAM
110000,56,58,26,55,38,52,20,61,1,1,ST
110000,56,57,25,50,53,59,22,47,2,1,LM
90000,56,57,27,25,35,39,55,65,1,1,CB
90000,56,57,27,31,45,51,54,60,1,1,RB
90000,56,57,27,30,43,52,56,60,1,1,RB
110000,56,57,26,53,45,62,26,42,1,1,LW
30000,56,56,37,58,55,61,32,45,3,1,ST
40000,56,56,34,51,57,57,51,54,2,1,CM
100000,56,56,27,58,49,54,31,41,2,1,ST
30000,56,56,35,23,37,33,58,56,1,1,CB
90000,56,56,27,55,46,59,28,49,1,1,LW
30000,56,56,37,43,58,58,42,42,1,1,RM
80000,56,56,28,33,38,54,59,58,1,1,RB
70000,56,56,30,34,48,52,57,62,1,1,CDM
170000,55,80,17,37,53,54,53,57,1,1,CM
160000,55,79,17,31,42,43,59,42,1,1,CB
180000,55,78,18,48,57,57,36,45,1,1,CAM
170000,55,78,17,50,51,58,26,45,1,1,RM
170000,55,77,17,37,55,53,48,56,1,1,CM
170000,55,77,18,39,49,56,54,53,1,1,CDM
180000,55,76,18,56,40,52,17,43,2,1,ST
170000,55,75,19,49,56,61,42,48,2,1,CM
170000,55,75,19,37,50,61,44,42,2,1,CM
160000,55,75,19,51,53,61,51,63,1,1,CDM
160000,55,75,17,51,53,57,47,57,1,1,CM
150000,55,75,17,25,45,51,54,56,1,1,RB
150000,55,75,18,29,41,51,51,52,1,1,LB
170000,55,75,18,54,37,55,16,48,1,1,ST
160000,55,75,17,49,51,55,51,57,2,1,CM
160000,55,74,17,45,53,56,28,38,2,1,CAM
160000,55,74,19,41,44,61,52,50,2,1,LB
160000,55,74,17,45,49,56,27,50,1,1,CAM
160000,55,74,18,44,57,56,53,51,1,1,CM
150000,55,74,17,32,36,54,58,55,1,1,LB
170000,55,73,18,54,54,56,44,61,2,1,CF
150000,55,73,18,33,47,50,52,55,1,1,CDM
160000,55,73,18,42,54,61,45,36,1,1,CM
170000,55,73,19,65,50,56,47,49,2,1,LW
170000,55,73,18,53,38,48,33,53,1,1,ST
160000,55,73,17,46,56,59,44,45,2,1,CAM
170000,55,73,19,54,43,57,19,44,1,1,ST
170000,55,73,18,51,36,55,21,48,1,1,ST
160000,55,73,18,40,53,54,43,47,1,1,CM
160000,55,72,18,52,50,61,33,34,1,1,LM
170000,55,72,20,44,51,55,48,52,1,1,CM
170000,55,72,19,52,46,59,23,60,1,1,ST
180000,55,72,20,56,40,53,20,44,2,1,ST
180000,55,72,20,53,40,56,23,46,2,1,ST
160000,55,72,19,25,48,52,51,45,2,1,RB
150000,55,72,18,31,44,38,54,68,2,1,CDM
160000,55,72,19,51,52,59,54,53,2,1,CDM
170000,55,72,19,47,50,57,23,44,1,1,RM
170000,55,72,18,55,46,63,16,44,3,1,ST
160000,55,72,18,38,50,62,29,44,1,1,LM
150000,55,72,18,30,40,53,44,69,3,1,LB
160000,55,72,18,56,51,56,24,43,1,1,LM
170000,55,71,20,46,54,52,55,59,1,1,CM
160000,55,71,20,42,39,51,54,49,1,1,LB
180000,55,71,20,32,49,60,35,50,2,1,LM
180000,55,71,20,48,50,57,33,50,1,1,LM
160000,55,71,19,29,44,55,52,52,1,1,RB
170000,55,71,19,46,55,62,46,57,1,1,CM
180000,55,71,20,45,58,54,42,46,2,1,CAM
160000,55,71,18,46,52,55,51,56,1,1,CM
170000,55,71,20,39,57,55,55,51,1,1,CM
170000,55,71,19,48,50,56,26,41,2,1,RM
170000,55,71,19,34,53,54,54,55,2,1,CM
150000,55,71,18,29,48,53,51,52,1,1,RB
170000,55,71,20,48,55,62,35,45,2,1,CM
160000,55,71,19,26,31,32,53,66,1,1,CB
160000,55,71,18,52,49,58,30,60,2,1,RM
160000,55,71,19,26,30,33,55,63,1,1,CB
160000,55,70,20,24,32,38,56,57,2,1,CB
160000,55,70,21,25,34,30,54,63,1,1,CB
160000,55,70,19,42,51,59,53,52,1,1,CDM
180000,55,70,20,53,45,59,24,45,1,1,RM
180000,55,70,20,41,56,58,40,42,1,1,CAM
160000,55,70,19,35,48,60,47,54,1,1,LB
170000,55,70,19,47,45,63,24,41,2,1,RM
160000,55,70,18,47,52,58,40,53,1,1,CM
160000,55,70,20,22,34,35,55,58,1,1,CB
160000,55,70,19,39,52,57,53,41,1,1,CDM
170000,55,70,19,44,52,56,53,67,2,1,CM
180000,55,70,21,53,39,62,18,59,3,1,RM
160000,55,70,18,42,49,61,28,38,2,1,LM
150000,55,70,18,35,47,53,51,56,1,1,RB
170000,55,70,19,48,49,58,30,57,1,1,RM
170000,55,70,18,54,40,57,18,51,1,1,ST
150000,55,70,18,48,48,57,48,57,1,1,LWB
180000,55,70,20,48,48,59,22,39,1,1,RW
160000,55,70,19,31,37,39,56,54,1,1,CB
160000,55,70,21,33,37,39,53,62,2,1,CB
150000,55,70,17,49,54,54,50,57,1,1,CDM
180000,55,69,20,53,40,55,21,57,1,1,ST
180000,55,69,20,43,56,58,37,38,3,1,CAM
180000,55,69,20,51,46,58,30,46,2,1,ST
180000,55,69,20,60,33,48,20,50,1,1,ST
160000,55,69,21,24,30,30,57,57,2,1,CB
170000,55,69,19,45,52,58,41,52,1,1,CM
180000,55,69,20,54,43,57,23,46,1,1,ST
160000,55,69,19,35,45,52,52,65,1,1,CDM
170000,55,69,19,46,49,62,35,40,2,1,RM
170000,55,69,19,51,44,59,22,51,1,1,ST
170000,55,69,19,50,53,56,52,48,3,1,CM
160000,55,69,20,24,36,37,54,61,1,1,CB
170000,55,69,19,39,51,56,52,53,1,1,CM
170000,55,69,19,53,44,54,17,52,1,1,ST
160000,55,69,18,45,52,58,50,64,3,1,CM
180000,55,69,21,53,44,57,19,55,1,1,ST
160000,55,69,18,50,51,52,47,61,2,1,CAM
170000,55,69,19,56,46,58,21,50,1,1,ST
160000,55,69,18,40,53,62,43,62,3,1,CM
170000,55,69,19,56,42,59,19,45,1,1,ST
160000,55,69,18,43,51,55,47,47,1,1,CM
150000,55,68,21,44,51,60,17,37,1,1,CAM
140000,55,68,20,28,31,33,55,58,1,1,CB
150000,55,68,21,45,50,58,38,47,1,1,CAM
150000,55,68,19,53,39,56,18,46,1,1,ST
140000,55,68,18,45,50,59,36,46,3,1,CAM
150000,55,68,21,44,51,56,42,53,3,1,RW
140000,55,68,18,50,55,53,26,46,1,1,LM
150000,55,68,20,44,52,60,47,57,2,1,CM
150000,55,68,19,44,54,55,38,53,1,1,RW
140000,55,68,18,55,41,55,15,53,1,1,ST
140000,55,68,19,40,53,58,48,57,1,1,CDM
140000,55,68,18,38,50,57,39,53,1,1,RM
130000,55,67,21,32,41,44,53,60,2,1,CB
130000,55,67,21,22,43,39,56,64,2,1,LB
140000,55,67,19,46,50,58,42,60,2,1,CAM
140000,55,67,19,49,44,58,23,54,2,1,RM
140000,55,67,19,53,44,60,20,50,2,1,RM
140000,55,67,19,48,41,60,23,53,2,1,CF
130000,55,67,21,24,35,37,54,60,1,1,CB
140000,55,67,19,38,51,59,40,43,2,1,LM
130000,55,66,21,36,46,52,49,50,1,1,LB
140000,55,66,22,53,53,59,31,41,3,1,CAM
130000,55,66,20,21,32,37,52,66,1,1,CB
130000,55,66,21,31,37,58,57,53,1,1,LB
140000,55,66,21,51,44,59,31,53,2,1,LW
140000,55,66,21,37,55,59,41,59,1,1,CAM
140000,55,66,22,55,42,60,23,54,1,1,LM
140000,55,66,21,42,54,53,36,56,1,1,CM
130000,55,66,20,25,39,44,54,58,1,1,CB
130000,55,66,20,27,39,40,54,61,1,1,CB
120000,55,66,22,26,43,57,53,59,1,1,LB
140000,55,66,20,46,49,61,31,45,1,1,LM
140000,55,66,20,57,44,60,18,43,1,1,ST
130000,55,66,19,36,54,49,54,56,1,1,CM
120000,55,66,19,28,40,50,55,51,1,1,LB
140000,55,66,20,48,55,58,53,51,1,1,CM
140000,55,66,21,48,54,57,31,59,1,1,CAM
120000,55,65,22,30,29,41,54,65,1,1,CB
130000,55,65,22,49,53,52,44,62,1,1,CM
130000,55,65,20,52,46,55,24,52,3,1,ST
130000,55,65,19,52,41,62,18,40,2,1,ST
130000,55,65,20,55,51,58,28,46,2,1,LM
110000,55,65,19,29,42,51,49,54,1,1,LB
130000,55,65,20,53,44,57,27,55,1,1,RM
130000,55,65,20,57,42,53,18,52,1,1,ST
130000,55,65,20,50,45,63,23,52,1,1,CF
120000,55,65,21,47,54,60,53,48,2,1,CDM
120000,55,65,20,27,46,54,51,58,1,1,LB
130000,55,65,22,54,52,59,40,51,1,1,CM
130000,55,65,21,42,52,56,32,54,2,1,LM
130000,55,65,21,44,51,56,51,42,2,1,RM
120000,55,65,20,26,43,49,54,59,1,1,RB
130000,55,65,21,54,40,56,20,54,1,1,ST
120000,55,65,20,27,28,35,55,59,1,1,CB
110000,55,65,19,24,30,39,54,59,1,1,CB
120000,55,65,21,36,45,47,50,65,2,1,CB
120000,55,65,19,44,48,53,52,58,1,1,CDM
130000,55,65,20,49,50,59,42,52,1,1,CM
110000,55,64,22,24,43,52,52,57,2,1,RWB
110000,55,64,21,33,36,44,53,62,1,1,CB
110000,55,64,23,41,47,52,54,57,1,1,RB
120000,55,64,21,30,50,53,47,64,3,1,LM
120000,55,64,20,52,53,61,35,56,1,1,CM
110000,55,64,21,33,47,52,54,52,1,1,CDM
110000,55,64,22,25,27,33,57,59,1,1,CB
120000,55,64,21,48,47,56,47,59,2,1,CAM
110000,55,64,22,30,39,52,54,64,1,1,CB
110000,55,64,21,42,47,47,51,66,1,1,CDM
120000,55,64,18,52,40,52,19,59,1,1,ST
120000,55,64,20,53,53,56,23,55,1,1,RW
120000,55,64,20,46,48,63,25,38,1,1,CAM
110000,55,64,20,24,52,48,53,62,2,1,CB
110000,55,64,23,24,39,53,53,55,1,1,LB
110000,55,64,23,27,31,32,53,64,1,1,CB
120000,55,64,22,36,57,57,35,42,1,1,CAM
130000,55,64,20,53,37,49,18,60,1,1,ST
120000,55,64,21,45,50,58,32,45,1,1,CAM
120000,55,64,20,42,53,58,31,45,2,1,CAM
110000,55,63,22,29,37,49,55,59,1,1,RB
120000,55,63,23,41,49,55,46,62,1,1,CM
110000,55,63,22,32,49,54,47,52,1,1,RB
110000,55,63,22,30,30,39,55,60,1,1,CB
110000,55,63,21,23,29,37,56,64,1,1,CB
110000,55,63,20,40,51,58,48,47,1,1,LB
120000,55,63,22,47,49,56,23,44,2,1,RM
110000,55,63,21,31,36,36,51,62,1,1,CB
110000,55,63,22,36,46,48,53,59,1,1,CDM
120000,55,63,21,37,53,58,41,59,1,1,CM
120000,55,63,23,54,36,50,27,60,1,1,ST
110000,55,63,23,20,35,30,52,64,1,1,CB
120000,55,63,22,46,52,54,34,50,2,1,CAM
120000,55,63,20,56,40,48,19,56,1,1,ST
120000,55,63,21,41,57,56,56,53,1,1,CM
120000,55,63,20,48,51,57,34,52,2,1,CAM
100000,55,63,19,32,41,53,50,54,1,1,RB
110000,55,62,24,55,37,54,21,56,1,1,ST
110000,55,62,24,46,49,57,45,61,1,1,CAM
110000,55,62,23,52,42,57,24,55,2,1,ST
110000,55,62,22,44,60,55,36,41,1,1,RM
110000,55,62,23,53,46,57,38,66,1,1,RW
100000,55,62,24,35,44,52,52,60,3,1,LB
100000,55,62,23,41,53,54,53,54,1,1,CDM
110000,55,62,22,38,53,57,45,60,2,1,CM
100000,55,62,22,24,32,36,54,59,2,1,CB
110000,55,62,22,38,52,58,40,50,1,1,CM
100000,55,62,21,21,40,39,53,61,1,1,CB
110000,55,61,22,45,56,58,32,54,1,1,CM
110000,55,61,20,51,44,59,43,54,1,1,ST
100000,55,61,21,48,51,60,49,51,2,1,LB
100000,55,61,21,23,31,29,54,63,1,1,CB
110000,55,61,21,41,56,55,57,63,2,1,LM
100000,55,61,22,28,43,50,53,51,2,1,LB
100000,55,61,23,28,41,47,52,64,1,1,CB
100000,55,61,22,24,31,36,55,62,1,1,CB
100000,55,60,26,27,54,47,51,66,1,1,CDM
110000,55,60,25,56,39,51,23,51,1,1,ST
90000,55,60,25,31,36,52,55,54,1,1,RB
110000,55,60,21,49,49,56,29,40,3,1,CF
110000,55,60,23,59,52,53,34,54,1,1,LM
110000,55,60,23,54,44,54,16,58,1,1,ST
90000,55,60,26,24,36,35,56,61,1,1,CB
90000,55,60,24,29,41,51,54,55,1,1,LB
90000,55,58,26,28,39,52,52,59,2,1,LB
80000,55,57,27,27,29,32,56,63,1,1,CB
90000,55,56,26,52,51,53,52,60,2,1,CM
90000,55,56,26,52,48,60,26,50,1,1,RW
20000,55,55,35,44,50,51,57,74,3,1,RB
60000,55,55,30,27,35,46,55,64,2,1,LB
150000,54,77,17,43,50,65,40,54,1,1,CM
150000,54,77,17,53,40,55,18,43,1,1,ST
140000,54,77,18,43,50,56,48,51,1,1,LB
150000,54,76,17,42,51,55,48,57,1,1,CM
150000,54,75,18,41,51,58,49,64,1,1,CM
160000,54,75,19,48,49,59,32,47,1,1,RM
150000,54,75,18,40,57,52,38,44,2,1,CAM
150000,54,75,17,40,52,53,44,55,1,1,CM
140000,54,74,18,42,50,59,29,47,1,1,CAM
140000,54,74,19,25,35,36,53,61,1,1,CB
140000,54,74,18,49,39,51,23,59,1,1,ST
140000,54,74,18,40,56,51,33,63,1,1,CAM
140000,54,74,17,52,41,55,26,47,1,1,ST
130000,54,74,18,27,37,36,51,66,1,1,CB
130000,54,74,17,32,45,50,51,63,1,1,CDM
130000,54,74,17,48,48,57,26,47,1,1,LM
140000,54,74,18,53,40,51,21,50,1,1,ST
150000,54,73,19,54,48,55,33,39,3,1,RW
150000,54,73,19,52,39,50,19,58,1,1,ST
140000,54,73,19,45,54,55,52,50,1,1,CM
130000,54,73,18,23,38,30,52,60,1,1,CB
140000,54,73,19,41,49,53,53,56,2,1,CDM
140000,54,73,18,46,50,53,47,48,1,1,CM
140000,54,73,18,40,55,54,36,48,1,1,CAM
140000,54,72,19,26,29,34,55,58,1,1,CB
140000,54,72,18,38,51,53,44,44,1,1,CM
150000,54,72,19,54,40,48,17,48,1,1,ST
140000,54,72,19,43,52,58,50,52,2,1,RB
140000,54,72,18,39,52,54,50,59,2,1,CM
150000,54,72,19,48,38,54,21,52,2,1,ST
130000,54,72,18,39,52,49,51,51,1,1,RB
140000,54,72,18,43,48,59,22,48,1,1,RM
120000,54,72,17,28,44,52,50,55,2,1,LB
130000,54,72,17,45,52,57,46,44,1,1,CM
140000,54,71,19,26,37,36,52,63,1,1,CB
150000,54,71,20,52,42,58,21,54,1,1,ST
140000,54,71,19,33,45,55,47,50,1,1,LB
150000,54,71,19,47,49,56,41,47,3,1,RM
140000,54,71,18,44,51,55,48,52,1,1,CM
140000,54,71,19,31,42,53,54,64,2,1,CDM
140000,54,71,19,27,32,36,51,61,1,1,CB
150000,54,71,19,51,50,55,23,51,1,1,LW
140000,54,71,18,42,51,61,31,52,2,1,CAM
150000,54,71,19,44,50,59,29,42,2,1,RM
150000,54,71,19,46,50,56,25,40,2,1,RM
130000,54,71,17,47,44,57,28,40,1,1,RM
140000,54,70,18,44,47,56,38,51,2,1,LM
140000,54,70,19,46,45,59,50,64,1,1,CM
150000,54,70,20,50,51,54,44,52,1,1,CM
150000,54,70,19,51,39,53,21,53,1,1,ST
130000,54,70,17,28,35,38,57,52,2,1,CB
140000,54,70,19,46,52,56,35,56,1,1,CM
140000,54,70,19,26,28,39,55,57,1,1,CB
150000,54,70,19,51,35,55,17,56,1,1,ST
130000,54,70,18,29,45,52,53,53,1,1,LB
130000,54,70,18,30,46,52,46,56,3,1,RB
140000,54,70,19,39,53,53,40,53,1,1,CM
140000,54,70,18,41,55,53,40,55,1,1,CM
120000,54,70,17,45,49,58,47,57,2,1,RB
130000,54,70,18,27,35,35,52,64,1,1,CB
150000,54,69,20,54,40,47,30,66,1,1,ST
140000,54,69,19,35,50,48,53,43,2,1,CDM
140000,54,69,19,34,35,50,56,62,1,1,RB
140000,54,69,20,37,45,52,50,57,2,1,LB
130000,54,69,17,40,52,60,39,51,1,1,CM
140000,54,69,19,28,38,57,49,53,3,1,RB
150000,54,69,19,48,46,55,21,56,1,1,ST
140000,54,69,18,40,52,58,25,43,2,1,CAM
140000,54,69,18,46,55,61,38,42,1,1,CM
140000,54,69,18,52,38,53,22,66,1,1,ST
140000,54,68,20,24,41,54,49,51,2,1,RWB
140000,54,68,21,55,48,58,50,58,2,1,LB
150000,54,68,20,45,51,60,46,56,1,1,CM
150000,54,68,21,51,41,56,31,49,3,1,RW
140000,54,68,20,44,50,57,45,53,1,1,LWB
150000,54,68,20,51,42,58,17,53,1,1,ST
150000,54,68,20,46,48,58,45,44,2,1,CM
150000,54,68,21,45,52,56,51,54,1,1,CM
140000,54,68,20,37,53,53,51,49,2,1,CDM
140000,54,68,20,33,45,51,54,60,2,1,CDM
140000,54,68,19,31,37,51,54,60,1,1,LB
140000,54,68,20,28,41,35,55,58,2,1,CB
150000,54,68,20,45,49,58,28,51,3,1,RW
140000,54,68,19,28,34,37,53,57,1,1,CB
150000,54,68,19,55,38,48,20,50,1,1,ST
140000,54,68,18,47,49,57,46,58,1,1,CM
150000,54,68,20,43,52,56,22,40,2,1,RM
140000,54,68,19,26,32,36,55,57,3,1,CB
150000,54,68,19,48,45,54,23,40,1,1,LW
150000,54,68,19,54,36,52,20,43,1,1,ST
140000,54,68,19,40,53,54,54,51,2,1,CM
140000,54,68,18,51,43,55,26,51,1,1,ST
140000,54,68,18,50,51,57,48,63,1,1,CM
140000,54,68,19,36,45,54,55,55,1,1,CDM
130000,54,67,21,49,43,55,25,55,1,1,ST
130000,54,67,20,49,40,51,21,54,1,1,ST
130000,54,67,19,46,52,53,42,56,1,1,CM
120000,54,67,21,23,34,33,53,60,2,1,CB
120000,54,67,20,24,29,32,56,59,1,1,CB
120000,54,67,18,36,47,62,50,50,3,1,RM
120000,54,67,20,28,41,51,54,60,1,1,LB
120000,54,67,19,38,52,51,55,41,2,1,CDM
110000,54,67,18,26,34,41,51,65,1,1,CB
120000,54,67,18,52,37,53,21,61,1,1,ST
120000,54,67,19,42,46,52,52,55,2,1,CDM
120000,54,66,21,51,43,49,43,62,1,1,ST
120000,54,66,21,34,55,60,40,56,2,1,CM
120000,54,66,19,52,45,50,23,50,1,1,ST
110000,54,66,18,39,53,54,47,60,1,1,CM
120000,54,66,22,42,47,59,31,37,1,1,RM
120000,54,66,21,57,46,51,20,51,1,1,CF
100000,54,66,18,31,44,50,48,59,1,1,RB
110000,54,66,18,50,43,58,28,49,1,1,LM
120000,54,66,19,40,51,55,44,54,1,1,LM
110000,54,66,21,34,41,55,58,48,1,1,RB
110000,54,66,19,26,36,41,53,58,1,1,CB
110000,54,66,21,27,39,47,52,58,2,1,RB
120000,54,66,20,49,48,47,26,64,1,1,ST
110000,54,66,20,37,49,55,50,58,1,1,CDM
120000,54,66,19,46,54,55,47,58,1,1,CM
120000,54,66,19,53,37,50,20,56,1,1,ST
110000,54,66,18,45,54,55,40,50,1,1,CM
120000,54,66,19,42,52,55,45,63,1,1,CM
110000,54,66,18,51,35,50,27,64,1,1,ST
120000,54,65,22,52,40,53,26,61,1,1,ST
120000,54,65,21,55,40,53,20,43,1,1,ST
110000,54,65,20,25,29,29,54,55,1,1,CB
110000,54,65,19,46,53,54,36,36,1,1,CAM
120000,54,65,20,52,38,51,33,46,2,1,ST
110000,54,65,19,44,52,58,24,41,1,1,LM
120000,54,65,22,48,53,49,38,61,1,1,RM
100000,54,65,19,61,52,61,51,39,1,1,RB
110000,54,65,20,33,48,53,53,58,2,1,CDM
120000,54,65,21,52,48,55,16,41,1,1,ST
110000,54,65,19,48,32,52,22,69,1,1,ST
110000,54,65,19,44,45,57,57,53,1,1,LW
110000,54,65,20,30,36,34,54,57,2,1,CB
110000,54,64,22,51,48,59,31,39,1,1,ST
100000,54,64,22,49,54,56,47,62,2,1,RB
110000,54,64,20,51,45,60,25,49,1,1,CAM
110000,54,64,20,51,48,55,24,51,2,1,CAM
110000,54,64,19,50,44,59,28,44,1,1,RW
110000,54,64,19,50,37,54,20,55,1,1,ST
100000,54,64,22,22,38,39,53,58,1,1,CB
100000,54,64,19,24,35,50,49,66,1,1,CB
110000,54,64,21,37,50,54,52,59,1,1,CM
100000,54,64,22,24,28,32,52,65,1,1,CB
100000,54,64,20,25,32,34,52,64,3,1,CB
110000,54,64,21,42,50,56,27,53,1,1,RM
100000,54,64,20,27,29,31,53,65,1,1,CB
100000,54,64,19,26,48,69,45,46,2,1,RB
110000,54,64,19,47,54,54,39,39,1,1,CM
90000,54,63,22,25,50,57,49,52,1,1,RB
100000,54,63,23,42,55,52,51,66,1,1,CM
100000,54,63,21,33,48,52,51,57,2,1,RWB
100000,54,63,19,50,39,54,22,59,1,1,ST
90000,54,63,22,27,35,50,52,49,2,1,RB
100000,54,63,23,44,49,51,30,57,1,1,RM
110000,54,63,21,55,47,54,22,53,1,1,ST
110000,54,63,21,45,50,58,36,42,1,1,CAM
100000,54,63,20,33,41,55,52,54,2,1,RB
90000,54,63,19,23,36,34,52,61,1,1,CB
100000,54,62,21,38,54,61,52,49,1,1,CM
90000,54,62,22,27,26,30,53,59,1,1,CB
100000,54,62,21,49,55,53,50,58,2,1,CM
100000,54,62,21,49,46,53,21,59,1,1,ST
90000,54,62,22,27,35,48,52,55,1,1,CB
90000,54,62,21,24,28,34,55,55,1,1,CB
100000,54,62,22,49,52,53,27,49,1,1,LM
100000,54,62,20,40,52,54,48,54,1,1,CM
90000,54,61,24,27,33,50,59,57,1,1,RB
90000,54,61,24,25,40,46,52,62,2,1,RB
90000,54,61,22,26,39,49,55,54,1,1,RB
90000,54,61,23,31,45,56,50,53,1,1,LWB
90000,54,61,23,27,39,53,51,59,1,1,LB
90000,54,61,24,48,53,52,53,56,2,1,CM
80000,54,60,23,43,51,54,53,41,1,1,RB
80000,54,60,24,22,34,38,54,56,1,1,CB
90000,54,59,21,53,44,59,22,36,3,1,CAM
90000,54,59,23,52,38,51,19,55,1,1,ST
